min_max_neurons = [i for i in range(100, 550, 100)]
max_hidden_layers = 4

model = sklearn.neural_network.MLPClassifier(hidden_layer_sizes=permut, activation='relu', alpha=0.0001, batch_size='auto', learning_rate_init=0.001, max_iter=200)

Xtrain[:5000, :], ytrain[:5000]
Xval[:2500, :], yval[:2500]

total time = 19517s = 325 min = 5.5 h

Hidden layer sizes: (200, 100, 200, 100), validation accuracy: 0.9428, accumulated time 5228.259504318237
Hidden layer sizes: (200, 100, 200, 200), validation accuracy: 0.9468, accumulated time 5241.444244861603
Hidden layer sizes: (200, 100, 200, 300), validation accuracy: 0.9476, accumulated time 5255.442809104919
Hidden layer sizes: (200, 100, 200, 400), validation accuracy: 0.944, accumulated time 5268.741245269775
Hidden layer sizes: (200, 100, 200, 500), validation accuracy: 0.9516, accumulated time 5282.942269325256
Hidden layer sizes: (200, 100, 300, 100), validation accuracy: 0.9504, accumulated time 5295.295233488083
Hidden layer sizes: (200, 100, 300, 200), validation accuracy: 0.9432, accumulated time 5310.52450633049
Hidden layer sizes: (200, 100, 300, 300), validation accuracy: 0.9448, accumulated time 5325.512424230576
Hidden layer sizes: (200, 100, 300, 400), validation accuracy: 0.9504, accumulated time 5341.860704421997
Hidden layer sizes: (200, 100, 300, 500), validation accuracy: 0.9508, accumulated time 5360.170754909515
Hidden layer sizes: (200, 100, 400, 100), validation accuracy: 0.9512, accumulated time 5374.802639722824
Hidden layer sizes: (200, 100, 400, 200), validation accuracy: 0.948, accumulated time 5388.500757217407
Hidden layer sizes: (200, 100, 400, 300), validation accuracy: 0.946, accumulated time 5404.168382883072
Hidden layer sizes: (200, 100, 400, 400), validation accuracy: 0.9488, accumulated time 5424.777269124985
Hidden layer sizes: (200, 100, 400, 500), validation accuracy: 0.9464, accumulated time 5445.375906944275
Hidden layer sizes: (200, 100, 500, 100), validation accuracy: 0.942, accumulated time 5460.014790296555
Hidden layer sizes: (200, 100, 500, 200), validation accuracy: 0.9464, accumulated time 5476.879689455032
Hidden layer sizes: (200, 100, 500, 300), validation accuracy: 0.9488, accumulated time 5496.286790132523
Hidden layer sizes: (200, 100, 500, 400), validation accuracy: 0.9492, accumulated time 5518.673921585083
Hidden layer sizes: (200, 100, 500, 500), validation accuracy: 0.9512, accumulated time 5543.259190320969
Hidden layer sizes: (200, 200, 100, 100), validation accuracy: 0.9464, accumulated time 5556.487812995911
Hidden layer sizes: (200, 200, 100, 200), validation accuracy: 0.9484, accumulated time 5569.701476573944
Hidden layer sizes: (200, 200, 100, 300), validation accuracy: 0.9452, accumulated time 5584.038642644882
Hidden layer sizes: (200, 200, 100, 400), validation accuracy: 0.9484, accumulated time 5599.5846972465515
Hidden layer sizes: (200, 200, 100, 500), validation accuracy: 0.944, accumulated time 5613.880487680435
Hidden layer sizes: (200, 200, 200, 100), validation accuracy: 0.944, accumulated time 5627.805250167847
Hidden layer sizes: (200, 200, 200, 200), validation accuracy: 0.9456, accumulated time 5641.744970321655
Hidden layer sizes: (200, 200, 200, 300), validation accuracy: 0.9508, accumulated time 5656.7209379673
Hidden layer sizes: (200, 200, 200, 400), validation accuracy: 0.9496, accumulated time 5670.8561363220215
Hidden layer sizes: (200, 200, 200, 500), validation accuracy: 0.9472, accumulated time 5687.704083681107
Hidden layer sizes: (200, 200, 300, 100), validation accuracy: 0.9472, accumulated time 5702.025896787643
Hidden layer sizes: (200, 200, 300, 200), validation accuracy: 0.9456, accumulated time 5718.559022426605
Hidden layer sizes: (200, 200, 300, 300), validation accuracy: 0.9424, accumulated time 5733.518018007278
Hidden layer sizes: (200, 200, 300, 400), validation accuracy: 0.946, accumulated time 5754.6977553367615
Hidden layer sizes: (200, 200, 300, 500), validation accuracy: 0.9456, accumulated time 5774.768873929977
Hidden layer sizes: (200, 200, 400, 100), validation accuracy: 0.9472, accumulated time 5788.774928331375
Hidden layer sizes: (200, 200, 400, 200), validation accuracy: 0.946, accumulated time 5805.451976060867
Hidden layer sizes: (200, 200, 400, 300), validation accuracy: 0.9516, accumulated time 5826.251374959946
Hidden layer sizes: (200, 200, 400, 400), validation accuracy: 0.9536, accumulated time 5850.012811422348
Hidden layer sizes: (200, 200, 400, 500), validation accuracy: 0.9288, accumulated time 5870.161435842514
Hidden layer sizes: (200, 200, 500, 100), validation accuracy: 0.9448, accumulated time 5885.901342868805
Hidden layer sizes: (200, 200, 500, 200), validation accuracy: 0.9432, accumulated time 5901.830743789673
Hidden layer sizes: (200, 200, 500, 300), validation accuracy: 0.95, accumulated time 5924.266434669495
Hidden layer sizes: (200, 200, 500, 400), validation accuracy: 0.9276, accumulated time 5941.036381006241
Hidden layer sizes: (200, 200, 500, 500), validation accuracy: 0.928, accumulated time 5962.599715471268
Hidden layer sizes: (200, 300, 100, 100), validation accuracy: 0.9496, accumulated time 5977.485415697098
Hidden layer sizes: (200, 300, 100, 200), validation accuracy: 0.9516, accumulated time 5991.678966999054
Hidden layer sizes: (200, 300, 100, 300), validation accuracy: 0.9476, accumulated time 6006.269473791122
Hidden layer sizes: (200, 300, 100, 400), validation accuracy: 0.94, accumulated time 6021.464152574539
Hidden layer sizes: (200, 300, 100, 500), validation accuracy: 0.954, accumulated time 6036.37926530838
Hidden layer sizes: (200, 300, 200, 100), validation accuracy: 0.9472, accumulated time 6051.441493988037
Hidden layer sizes: (200, 300, 200, 200), validation accuracy: 0.95, accumulated time 6066.220969676971
Hidden layer sizes: (200, 300, 200, 300), validation accuracy: 0.9496, accumulated time 6083.197138547897
Hidden layer sizes: (200, 300, 200, 400), validation accuracy: 0.95, accumulated time 6099.002381324768
Hidden layer sizes: (200, 300, 200, 500), validation accuracy: 0.9496, accumulated time 6115.912684202194
Hidden layer sizes: (200, 300, 300, 100), validation accuracy: 0.9472, accumulated time 6132.005683660507
Hidden layer sizes: (200, 300, 300, 200), validation accuracy: 0.95, accumulated time 6150.388035535812
Hidden layer sizes: (200, 300, 300, 300), validation accuracy: 0.9504, accumulated time 6168.633244037628
Hidden layer sizes: (200, 300, 300, 400), validation accuracy: 0.9456, accumulated time 6186.48183131218
Hidden layer sizes: (200, 300, 300, 500), validation accuracy: 0.9468, accumulated time 6207.874131202698
Hidden layer sizes: (200, 300, 400, 100), validation accuracy: 0.9516, accumulated time 6225.584784984589
Hidden layer sizes: (200, 300, 400, 200), validation accuracy: 0.9508, accumulated time 6244.895509719849
Hidden layer sizes: (200, 300, 400, 300), validation accuracy: 0.9536, accumulated time 6264.891035079956
Hidden layer sizes: (200, 300, 400, 400), validation accuracy: 0.9516, accumulated time 6287.6711230278015
Hidden layer sizes: (200, 300, 400, 500), validation accuracy: 0.9332, accumulated time 6307.27819943428
Hidden layer sizes: (200, 300, 500, 100), validation accuracy: 0.9508, accumulated time 6327.688032865524
Hidden layer sizes: (200, 300, 500, 200), validation accuracy: 0.952, accumulated time 6350.971766233444
Hidden layer sizes: (200, 300, 500, 300), validation accuracy: 0.952, accumulated time 6379.536885023117
Hidden layer sizes: (200, 300, 500, 400), validation accuracy: 0.954, accumulated time 6416.92190694809
Hidden layer sizes: (200, 300, 500, 500), validation accuracy: 0.9536, accumulated time 6451.825564861298
Hidden layer sizes: (200, 400, 100, 100), validation accuracy: 0.9516, accumulated time 6469.228044748306
Hidden layer sizes: (200, 400, 100, 200), validation accuracy: 0.9444, accumulated time 6485.576348543167
Hidden layer sizes: (200, 400, 100, 300), validation accuracy: 0.946, accumulated time 6501.192193984985
Hidden layer sizes: (200, 400, 100, 400), validation accuracy: 0.9492, accumulated time 6518.632035493851
Hidden layer sizes: (200, 400, 100, 500), validation accuracy: 0.95, accumulated time 6536.045974254608
Hidden layer sizes: (200, 400, 200, 100), validation accuracy: 0.9448, accumulated time 6548.651264667511
Hidden layer sizes: (200, 400, 200, 200), validation accuracy: 0.948, accumulated time 6564.733768701553
Hidden layer sizes: (200, 400, 200, 300), validation accuracy: 0.9436, accumulated time 6578.214226007462
Hidden layer sizes: (200, 400, 200, 400), validation accuracy: 0.9532, accumulated time 6600.326600313187
Hidden layer sizes: (200, 400, 200, 500), validation accuracy: 0.9492, accumulated time 6617.367071628571
Hidden layer sizes: (200, 400, 300, 100), validation accuracy: 0.9488, accumulated time 6633.416313171387
Hidden layer sizes: (200, 400, 300, 200), validation accuracy: 0.9464, accumulated time 6648.721382856369
Hidden layer sizes: (200, 400, 300, 300), validation accuracy: 0.9516, accumulated time 6666.493854999542
Hidden layer sizes: (200, 400, 300, 400), validation accuracy: 0.9472, accumulated time 6687.393492460251
Hidden layer sizes: (200, 400, 300, 500), validation accuracy: 0.9496, accumulated time 6711.866557121277
Hidden layer sizes: (200, 400, 400, 100), validation accuracy: 0.9444, accumulated time 6733.09481048584
Hidden layer sizes: (200, 400, 400, 200), validation accuracy: 0.9532, accumulated time 6752.8634514808655
Hidden layer sizes: (200, 400, 400, 300), validation accuracy: 0.9492, accumulated time 6778.301446676254
Hidden layer sizes: (200, 400, 400, 400), validation accuracy: 0.9516, accumulated time 6809.743868589401
Hidden layer sizes: (200, 400, 400, 500), validation accuracy: 0.9536, accumulated time 6847.767690658569
Hidden layer sizes: (200, 400, 500, 100), validation accuracy: 0.9496, accumulated time 6875.493544101715
Hidden layer sizes: (200, 400, 500, 200), validation accuracy: 0.9492, accumulated time 6903.641289234161
Hidden layer sizes: (200, 400, 500, 300), validation accuracy: 0.9452, accumulated time 6928.047296285629
Hidden layer sizes: (200, 400, 500, 400), validation accuracy: 0.9492, accumulated time 6957.806537866592
Hidden layer sizes: (200, 400, 500, 500), validation accuracy: 0.9352, accumulated time 6992.1919775009155
Hidden layer sizes: (200, 500, 100, 100), validation accuracy: 0.9432, accumulated time 7008.258012533188
Hidden layer sizes: (200, 500, 100, 200), validation accuracy: 0.9508, accumulated time 7027.231273174286
Hidden layer sizes: (200, 500, 100, 300), validation accuracy: 0.9424, accumulated time 7041.9199912548065
Hidden layer sizes: (200, 500, 100, 400), validation accuracy: 0.948, accumulated time 7058.692139148712
Hidden layer sizes: (200, 500, 100, 500), validation accuracy: 0.95, accumulated time 7078.545513153076
Hidden layer sizes: (200, 500, 200, 100), validation accuracy: 0.952, accumulated time 7093.520466804504
Hidden layer sizes: (200, 500, 200, 200), validation accuracy: 0.948, accumulated time 7108.066077709198
Hidden layer sizes: (200, 500, 200, 300), validation accuracy: 0.9508, accumulated time 7124.617812633514
Hidden layer sizes: (200, 500, 200, 400), validation accuracy: 0.9476, accumulated time 7139.693496465683
Hidden layer sizes: (200, 500, 200, 500), validation accuracy: 0.9476, accumulated time 7156.737443447113
Hidden layer sizes: (200, 500, 300, 100), validation accuracy: 0.9476, accumulated time 7176.853159427643
Hidden layer sizes: (200, 500, 300, 200), validation accuracy: 0.9492, accumulated time 7198.522727012634
Hidden layer sizes: (200, 500, 300, 300), validation accuracy: 0.9536, accumulated time 7224.23736000061
Hidden layer sizes: (200, 500, 300, 400), validation accuracy: 0.9516, accumulated time 7242.315343141556
Hidden layer sizes: (200, 500, 300, 500), validation accuracy: 0.9544, accumulated time 7272.299732923508
Hidden layer sizes: (200, 500, 400, 100), validation accuracy: 0.9492, accumulated time 7294.385669469833
Hidden layer sizes: (200, 500, 400, 200), validation accuracy: 0.9544, accumulated time 7319.842315912247
Hidden layer sizes: (200, 500, 400, 300), validation accuracy: 0.952, accumulated time 7342.121752500534
Hidden layer sizes: (200, 500, 400, 400), validation accuracy: 0.9536, accumulated time 7373.109934329987
Hidden layer sizes: (200, 500, 400, 500), validation accuracy: 0.9492, accumulated time 7408.911719083786
Hidden layer sizes: (200, 500, 500, 100), validation accuracy: 0.9552, accumulated time 7434.275887727737
Hidden layer sizes: (200, 500, 500, 200), validation accuracy: 0.9516, accumulated time 7468.457476615906
Hidden layer sizes: (200, 500, 500, 300), validation accuracy: 0.9492, accumulated time 7503.884850263596
Hidden layer sizes: (200, 500, 500, 400), validation accuracy: 0.952, accumulated time 7539.6258380413055
Hidden layer sizes: (200, 500, 500, 500), validation accuracy: 0.9544, accumulated time 7585.345160961151
Hidden layer sizes: (300, 100, 100, 100), validation accuracy: 0.9464, accumulated time 7606.7957446575165
Hidden layer sizes: (300, 100, 100, 200), validation accuracy: 0.9456, accumulated time 7625.986009120941
Hidden layer sizes: (300, 100, 100, 300), validation accuracy: 0.9444, accumulated time 7647.112853050232
Hidden layer sizes: (300, 100, 100, 400), validation accuracy: 0.9476, accumulated time 7667.7171103954315
Hidden layer sizes: (300, 100, 100, 500), validation accuracy: 0.9436, accumulated time 7690.377630233765
Hidden layer sizes: (300, 100, 200, 100), validation accuracy: 0.9468, accumulated time 7710.422119617462
Hidden layer sizes: (300, 100, 200, 200), validation accuracy: 0.9476, accumulated time 7729.321770429611
Hidden layer sizes: (300, 100, 200, 300), validation accuracy: 0.9456, accumulated time 7750.465721845627
Hidden layer sizes: (300, 100, 200, 400), validation accuracy: 0.9468, accumulated time 7770.605620622635
Hidden layer sizes: (300, 100, 200, 500), validation accuracy: 0.9504, accumulated time 7789.864334106445
Hidden layer sizes: (300, 100, 300, 100), validation accuracy: 0.9484, accumulated time 7809.836337804794
Hidden layer sizes: (300, 100, 300, 200), validation accuracy: 0.946, accumulated time 7830.319053649902
Hidden layer sizes: (300, 100, 300, 300), validation accuracy: 0.9492, accumulated time 7855.514264822006
Hidden layer sizes: (300, 100, 300, 400), validation accuracy: 0.9464, accumulated time 7882.107387304306
Hidden layer sizes: (300, 100, 300, 500), validation accuracy: 0.948, accumulated time 7906.276940822601
Hidden layer sizes: (300, 100, 400, 100), validation accuracy: 0.9492, accumulated time 7925.869534730911
Hidden layer sizes: (300, 100, 400, 200), validation accuracy: 0.9496, accumulated time 7944.030666589737
Hidden layer sizes: (300, 100, 400, 300), validation accuracy: 0.9444, accumulated time 7958.449799776077
Hidden layer sizes: (300, 100, 400, 400), validation accuracy: 0.9484, accumulated time 7983.999805688858
Hidden layer sizes: (300, 100, 400, 500), validation accuracy: 0.95, accumulated time 8010.461579799652
Hidden layer sizes: (300, 100, 500, 100), validation accuracy: 0.936, accumulated time 8027.236490488052
Hidden layer sizes: (300, 100, 500, 200), validation accuracy: 0.95, accumulated time 8051.52484703064
Hidden layer sizes: (300, 100, 500, 300), validation accuracy: 0.948, accumulated time 8074.714653015137
Hidden layer sizes: (300, 100, 500, 400), validation accuracy: 0.9472, accumulated time 8098.754963159561
Hidden layer sizes: (300, 100, 500, 500), validation accuracy: 0.9468, accumulated time 8126.67564702034
Hidden layer sizes: (300, 200, 100, 100), validation accuracy: 0.9452, accumulated time 8150.4935829639435
Hidden layer sizes: (300, 200, 100, 200), validation accuracy: 0.946, accumulated time 8170.797430276871
Hidden layer sizes: (300, 200, 100, 300), validation accuracy: 0.9504, accumulated time 8189.0845246315
Hidden layer sizes: (300, 200, 100, 400), validation accuracy: 0.9452, accumulated time 8206.472628831863
Hidden layer sizes: (300, 200, 100, 500), validation accuracy: 0.9512, accumulated time 8227.255784988403
Hidden layer sizes: (300, 200, 200, 100), validation accuracy: 0.9488, accumulated time 8246.924368619919
Hidden layer sizes: (300, 200, 200, 200), validation accuracy: 0.9452, accumulated time 8267.97201347351
Hidden layer sizes: (300, 200, 200, 300), validation accuracy: 0.9516, accumulated time 8286.79751253128
Hidden layer sizes: (300, 200, 200, 400), validation accuracy: 0.9492, accumulated time 8306.560659885406
Hidden layer sizes: (300, 200, 200, 500), validation accuracy: 0.9528, accumulated time 8328.51344370842
Hidden layer sizes: (300, 200, 300, 100), validation accuracy: 0.9468, accumulated time 8343.526803255081
Hidden layer sizes: (300, 200, 300, 200), validation accuracy: 0.9488, accumulated time 8362.459594726562
Hidden layer sizes: (300, 200, 300, 300), validation accuracy: 0.9508, accumulated time 8383.61654305458
Hidden layer sizes: (300, 200, 300, 400), validation accuracy: 0.9476, accumulated time 8406.518803834915
Hidden layer sizes: (300, 200, 300, 500), validation accuracy: 0.9544, accumulated time 8430.996344804764
Hidden layer sizes: (300, 200, 400, 100), validation accuracy: 0.9516, accumulated time 8449.028629779816
Hidden layer sizes: (300, 200, 400, 200), validation accuracy: 0.9536, accumulated time 8468.5643825531
Hidden layer sizes: (300, 200, 400, 300), validation accuracy: 0.9524, accumulated time 8488.058723926544
Hidden layer sizes: (300, 200, 400, 400), validation accuracy: 0.9384, accumulated time 8514.49588394165
Hidden layer sizes: (300, 200, 400, 500), validation accuracy: 0.9492, accumulated time 8552.152562618256
Hidden layer sizes: (300, 200, 500, 100), validation accuracy: 0.9496, accumulated time 8571.130885362625
Hidden layer sizes: (300, 200, 500, 200), validation accuracy: 0.952, accumulated time 8590.839606285095
Hidden layer sizes: (300, 200, 500, 300), validation accuracy: 0.9428, accumulated time 8617.628525972366
Hidden layer sizes: (300, 200, 500, 400), validation accuracy: 0.9524, accumulated time 8648.404241323471
Hidden layer sizes: (300, 200, 500, 500), validation accuracy: 0.948, accumulated time 8676.973838806152
Hidden layer sizes: (300, 300, 100, 100), validation accuracy: 0.946, accumulated time 8694.617707252502
Hidden layer sizes: (300, 300, 100, 200), validation accuracy: 0.9476, accumulated time 8713.530148983002
Hidden layer sizes: (300, 300, 100, 300), validation accuracy: 0.9352, accumulated time 8728.967891454697
Hidden layer sizes: (300, 300, 100, 400), validation accuracy: 0.9484, accumulated time 8752.40527510643
Hidden layer sizes: (300, 300, 100, 500), validation accuracy: 0.9496, accumulated time 8773.73022389412
Hidden layer sizes: (300, 300, 200, 100), validation accuracy: 0.9508, accumulated time 8795.284342765808
Hidden layer sizes: (300, 300, 200, 200), validation accuracy: 0.9492, accumulated time 8819.272369623184
Hidden layer sizes: (300, 300, 200, 300), validation accuracy: 0.9448, accumulated time 8836.832476139069
Hidden layer sizes: (300, 300, 200, 400), validation accuracy: 0.956, accumulated time 8870.012823343277
Hidden layer sizes: (300, 300, 200, 500), validation accuracy: 0.8928, accumulated time 8891.035199642181
Hidden layer sizes: (300, 300, 300, 100), validation accuracy: 0.9504, accumulated time 8912.836416959763
Hidden layer sizes: (300, 300, 300, 200), validation accuracy: 0.9512, accumulated time 8932.68645143509
Hidden layer sizes: (300, 300, 300, 300), validation accuracy: 0.95, accumulated time 8959.40886926651
Hidden layer sizes: (300, 300, 300, 400), validation accuracy: 0.9512, accumulated time 8990.095249176025
Hidden layer sizes: (300, 300, 300, 500), validation accuracy: 0.9484, accumulated time 9015.527065038681
Hidden layer sizes: (300, 300, 400, 100), validation accuracy: 0.954, accumulated time 9036.555242538452
Hidden layer sizes: (300, 300, 400, 200), validation accuracy: 0.9512, accumulated time 9061.510176420212
Hidden layer sizes: (300, 300, 400, 300), validation accuracy: 0.9504, accumulated time 9085.480989933014
Hidden layer sizes: (300, 300, 400, 400), validation accuracy: 0.9548, accumulated time 9120.802328824997
Hidden layer sizes: (300, 300, 400, 500), validation accuracy: 0.9488, accumulated time 9153.459443092346
Hidden layer sizes: (300, 300, 500, 100), validation accuracy: 0.9536, accumulated time 9182.12321305275
Hidden layer sizes: (300, 300, 500, 200), validation accuracy: 0.9548, accumulated time 9207.076098442078
Hidden layer sizes: (300, 300, 500, 300), validation accuracy: 0.9556, accumulated time 9246.530266046524
Hidden layer sizes: (300, 300, 500, 400), validation accuracy: 0.9456, accumulated time 9278.716364145279
Hidden layer sizes: (300, 300, 500, 500), validation accuracy: 0.942, accumulated time 9311.038208007812
Hidden layer sizes: (300, 400, 100, 100), validation accuracy: 0.9476, accumulated time 9331.789181232452
Hidden layer sizes: (300, 400, 100, 200), validation accuracy: 0.9476, accumulated time 9351.466194152832
Hidden layer sizes: (300, 400, 100, 300), validation accuracy: 0.9476, accumulated time 9372.676208257675
Hidden layer sizes: (300, 400, 100, 400), validation accuracy: 0.9472, accumulated time 9396.694791316986
Hidden layer sizes: (300, 400, 100, 500), validation accuracy: 0.9512, accumulated time 9430.162823677063
Hidden layer sizes: (300, 400, 200, 100), validation accuracy: 0.9452, accumulated time 9450.810990571976
Hidden layer sizes: (300, 400, 200, 200), validation accuracy: 0.9516, accumulated time 9479.116287231445
Hidden layer sizes: (300, 400, 200, 300), validation accuracy: 0.9288, accumulated time 9499.377861499786
Hidden layer sizes: (300, 400, 200, 400), validation accuracy: 0.9524, accumulated time 9527.186008930206
Hidden layer sizes: (300, 400, 200, 500), validation accuracy: 0.952, accumulated time 9567.901886224747
Hidden layer sizes: (300, 400, 300, 100), validation accuracy: 0.9464, accumulated time 9595.663240671158
Hidden layer sizes: (300, 400, 300, 200), validation accuracy: 0.936, accumulated time 9625.506079673767
Hidden layer sizes: (300, 400, 300, 300), validation accuracy: 0.9528, accumulated time 9655.092963218689
Hidden layer sizes: (300, 400, 300, 400), validation accuracy: 0.924, accumulated time 9691.40671300888
Hidden layer sizes: (300, 400, 300, 500), validation accuracy: 0.9404, accumulated time 9723.17015171051
Hidden layer sizes: (300, 400, 400, 100), validation accuracy: 0.9496, accumulated time 9754.625995397568
Hidden layer sizes: (300, 400, 400, 200), validation accuracy: 0.952, accumulated time 9787.012739181519
Hidden layer sizes: (300, 400, 400, 300), validation accuracy: 0.9524, accumulated time 9823.607606649399
Hidden layer sizes: (300, 400, 400, 400), validation accuracy: 0.9552, accumulated time 9867.7888610363
Hidden layer sizes: (300, 400, 400, 500), validation accuracy: 0.9428, accumulated time 9913.371387958527
Hidden layer sizes: (300, 400, 500, 100), validation accuracy: 0.9484, accumulated time 9950.035526514053
Hidden layer sizes: (300, 400, 500, 200), validation accuracy: 0.9504, accumulated time 9984.667726278305
Hidden layer sizes: (300, 400, 500, 300), validation accuracy: 0.956, accumulated time 10039.75391292572
Hidden layer sizes: (300, 400, 500, 400), validation accuracy: 0.9564, accumulated time 10104.68785405159
Hidden layer sizes: (300, 400, 500, 500), validation accuracy: 0.9524, accumulated time 10158.85094833374
Hidden layer sizes: (300, 500, 100, 100), validation accuracy: 0.9488, accumulated time 10190.297833681107
Hidden layer sizes: (300, 500, 100, 200), validation accuracy: 0.954, accumulated time 10225.227845430374
Hidden layer sizes: (300, 500, 100, 300), validation accuracy: 0.948, accumulated time 10254.844822883606
Hidden layer sizes: (300, 500, 100, 400), validation accuracy: 0.9528, accumulated time 10289.083796262741
Hidden layer sizes: (300, 500, 100, 500), validation accuracy: 0.9524, accumulated time 10319.320409059525
Hidden layer sizes: (300, 500, 200, 100), validation accuracy: 0.952, accumulated time 10349.728327512741
Hidden layer sizes: (300, 500, 200, 200), validation accuracy: 0.9516, accumulated time 10379.050917863846
Hidden layer sizes: (300, 500, 200, 300), validation accuracy: 0.95, accumulated time 10408.020419597626
Hidden layer sizes: (300, 500, 200, 400), validation accuracy: 0.9416, accumulated time 10437.317363977432
Hidden layer sizes: (300, 500, 200, 500), validation accuracy: 0.9528, accumulated time 10470.124502182007
Hidden layer sizes: (300, 500, 300, 100), validation accuracy: 0.954, accumulated time 10503.712764263153
Hidden layer sizes: (300, 500, 300, 200), validation accuracy: 0.9528, accumulated time 10548.602409362793
Hidden layer sizes: (300, 500, 300, 300), validation accuracy: 0.956, accumulated time 10594.633591651917
Hidden layer sizes: (300, 500, 300, 400), validation accuracy: 0.9536, accumulated time 10632.011492967606
Hidden layer sizes: (300, 500, 300, 500), validation accuracy: 0.9336, accumulated time 10670.840865850449
Hidden layer sizes: (300, 500, 400, 100), validation accuracy: 0.95, accumulated time 10707.582631349564
Hidden layer sizes: (300, 500, 400, 200), validation accuracy: 0.9544, accumulated time 10761.051332950592
Hidden layer sizes: (300, 500, 400, 300), validation accuracy: 0.9528, accumulated time 10812.890698432922
Hidden layer sizes: (300, 500, 400, 400), validation accuracy: 0.948, accumulated time 10850.165558815002
Hidden layer sizes: (300, 500, 400, 500), validation accuracy: 0.9432, accumulated time 10898.99522447586
Hidden layer sizes: (300, 500, 500, 100), validation accuracy: 0.9512, accumulated time 10937.424632310867
Hidden layer sizes: (300, 500, 500, 200), validation accuracy: 0.9556, accumulated time 10989.43472623825
Hidden layer sizes: (300, 500, 500, 300), validation accuracy: 0.9528, accumulated time 11055.452290534973
Hidden layer sizes: (300, 500, 500, 400), validation accuracy: 0.9412, accumulated time 11115.139049053192
Hidden layer sizes: (300, 500, 500, 500), validation accuracy: 0.9468, accumulated time 11154.173522472382
Hidden layer sizes: (400, 100, 100, 100), validation accuracy: 0.9464, accumulated time 11183.96904349327
Hidden layer sizes: (400, 100, 100, 200), validation accuracy: 0.9436, accumulated time 11213.369196176529
Hidden layer sizes: (400, 100, 100, 300), validation accuracy: 0.9456, accumulated time 11243.129009962082
Hidden layer sizes: (400, 100, 100, 400), validation accuracy: 0.9456, accumulated time 11270.98337650299
Hidden layer sizes: (400, 100, 100, 500), validation accuracy: 0.95, accumulated time 11301.387988090515
Hidden layer sizes: (400, 100, 200, 100), validation accuracy: 0.9472, accumulated time 11321.607419252396
Hidden layer sizes: (400, 100, 200, 200), validation accuracy: 0.95, accumulated time 11349.091175079346
Hidden layer sizes: (400, 100, 200, 300), validation accuracy: 0.9484, accumulated time 11379.570967435837
Hidden layer sizes: (400, 100, 200, 400), validation accuracy: 0.95, accumulated time 11407.88627243042
Hidden layer sizes: (400, 100, 200, 500), validation accuracy: 0.9376, accumulated time 11434.006133794785
Hidden layer sizes: (400, 100, 300, 100), validation accuracy: 0.95, accumulated time 11459.564142942429
Hidden layer sizes: (400, 100, 300, 200), validation accuracy: 0.9476, accumulated time 11487.277304410934
Hidden layer sizes: (400, 100, 300, 300), validation accuracy: 0.9504, accumulated time 11514.243260622025
Hidden layer sizes: (400, 100, 300, 400), validation accuracy: 0.9504, accumulated time 11543.272048950195
Hidden layer sizes: (400, 100, 300, 500), validation accuracy: 0.9408, accumulated time 11573.366086483002
Hidden layer sizes: (400, 100, 400, 100), validation accuracy: 0.9468, accumulated time 11597.488087177277
Hidden layer sizes: (400, 100, 400, 200), validation accuracy: 0.9504, accumulated time 11619.282798528671
Hidden layer sizes: (400, 100, 400, 300), validation accuracy: 0.9472, accumulated time 11641.175253152847
Hidden layer sizes: (400, 100, 400, 400), validation accuracy: 0.9492, accumulated time 11670.068982362747
Hidden layer sizes: (400, 100, 400, 500), validation accuracy: 0.952, accumulated time 11703.63721203804
Hidden layer sizes: (400, 100, 500, 100), validation accuracy: 0.948, accumulated time 11723.543976306915
Hidden layer sizes: (400, 100, 500, 200), validation accuracy: 0.9544, accumulated time 11749.007878303528
Hidden layer sizes: (400, 100, 500, 300), validation accuracy: 0.9424, accumulated time 11776.312670230865
Hidden layer sizes: (400, 100, 500, 400), validation accuracy: 0.9532, accumulated time 11812.67624258995
Hidden layer sizes: (400, 100, 500, 500), validation accuracy: 0.9464, accumulated time 11842.750989198685
Hidden layer sizes: (400, 200, 100, 100), validation accuracy: 0.9508, accumulated time 11866.535912752151
Hidden layer sizes: (400, 200, 100, 200), validation accuracy: 0.946, accumulated time 11890.18867611885
Hidden layer sizes: (400, 200, 100, 300), validation accuracy: 0.9488, accumulated time 11917.086742401123
Hidden layer sizes: (400, 200, 100, 400), validation accuracy: 0.9496, accumulated time 11946.310881376266
Hidden layer sizes: (400, 200, 100, 500), validation accuracy: 0.948, accumulated time 11970.255086183548
Hidden layer sizes: (400, 200, 200, 100), validation accuracy: 0.9528, accumulated time 11992.566794157028
Hidden layer sizes: (400, 200, 200, 200), validation accuracy: 0.9492, accumulated time 12015.794913053513
Hidden layer sizes: (400, 200, 200, 300), validation accuracy: 0.9472, accumulated time 12039.175673246384
Hidden layer sizes: (400, 200, 200, 400), validation accuracy: 0.9504, accumulated time 12065.295592308044
Hidden layer sizes: (400, 200, 200, 500), validation accuracy: 0.95, accumulated time 12095.192575931549
Hidden layer sizes: (400, 200, 300, 100), validation accuracy: 0.9496, accumulated time 12121.362009763718
Hidden layer sizes: (400, 200, 300, 200), validation accuracy: 0.9492, accumulated time 12145.843020677567
Hidden layer sizes: (400, 200, 300, 300), validation accuracy: 0.9504, accumulated time 12169.634617567062
